budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
650000.0,Drama Horror Action Thriller Science-Fiction,52015,en,12.496261,30-09-2010,33245.0,98.0,Stake Land,6.2,285,Jim Mickle
4000000.0,Adventure Action Thriller Crime,81390,en,8.30723,09-04-2011,25345000.0,99.0,A Lonely Place to Die,6.2,157,Julian Gilbey
4000000.0,Horror,114635,en,1.390659,27-10-2012,0.0,78.0,The Helpers,4.1,8,Chris Stokes
5000000.0,Thriller Adventure Action,352978,en,1.398981,30-08-2015,0.0,88.0,Chain of Command,5.3,11,Kevin Carraway
3500000.0,Horror,16288,en,10.729884,01-05-1987,14000000.0,92.0,Creepshow 2,5.9,129,Michael Gornick
3500000.0,Action Drama Thriller Crime Mystery,26268,en,2.938973,23-02-1966,12000000.0,121.0,Harper,6.2,35,Jack Smight
3500000.0,Crime Drama Mystery Thriller,573,en,10.219942,25-05-1972,12600000.0,116.0,Frenzy,7.1,158,Alfred Hitchcock
3500000.0,Mystery Horror,310131,en,50.319662,19-02-2016,40423945.0,92.0,The Witch,6.3,1434,Robert Eggers
0.0,Horror Thriller,22007,en,3.280081,16-10-2008,0.0,94.0,Train,4.8,36,Gideon Raff
3600000.0,Horror Comedy Fantasy,765,en,35.674774,13-03-1987,5923044.0,84.0,Evil Dead II,7.6,742,Sam Raimi
3500000.0,Fantasy Horror,46146,nb,12.982319,29-10-2010,4159678.0,103.0,Troll Hunter,6.7,583,Andr\u00e9 \u00d8vredal
3500000.0,Crime Drama Mystery Thriller,20055,en,1.348114,27-09-2008,0.0,98.0,The Betrayed,5.2,10,Amanda Gusack
0.0,Action Crime Comedy Thriller,224569,en,0.964802,16-09-1999,0.0,104.0,Taxman,2.0,1,Avi Nesher
3500000.0,Horror Thriller Mystery,39303,en,1.271621,25-04-2009,0.0,96.0,02:13,4.6,10,Charles Adelman
3500000.0,Action Drama Thriller,256740,en,3.158056,04-03-2014,0.0,92.0,Wicked Blood,5.3,37,Mark Young
3440000.0,Crime Mystery Thriller,241766,en,1.913302,06-01-2014,0.0,90.0,Lords of London,3.6,6,Antonio Simoncini
3500000.0,Thriller Drama,50839,en,26.259389,28-09-2011,19504039.0,107.0,Margin Call,6.7,524,J.C. Chandor
0.0,Mystery Drama Crime Thriller,13551,en,3.069605,07-11-2006,0.0,85.0,The Dead Girl,6.4,66,Karen Moncrieff
3200000.0,Horror Drama Mystery,805,en,26.180367,12-06-1968,33395426.0,136.0,Rosemary's Baby,7.5,863,Roman Polanski
0.0,Drama Thriller Crime,436,es,3.027892,18-01-2004,0.0,101.0,Maria Full of Grace,6.9,101,Joshua Marston
2500000.0,Adventure Action Thriller,658,en,47.812466,17-09-1964,124881062.0,110.0,Goldfinger,7.2,987,Guy Hamilton
3000000.0,Horror Thriller,41436,en,22.789649,20-10-2010,177512032.0,91.0,Paranormal Activity 2,5.7,722,Tod Williams
3000000.0,Horror,10014,en,21.607228,31-10-1985,29999213.0,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,Jack Sholder
3000000.0,Science-Fiction Horror Thriller,158015,en,54.403033,31-05-2013,89328627.0,86.0,The Purge,6.0,2428,James DeMonaco
3000000.0,Horror Thriller Mystery,82507,en,41.045084,29-03-2012,77712439.0,110.0,Sinister,6.7,1573,Scott Derrickson
3000000.0,Horror Mystery Thriller,10225,en,11.158167,01-08-1986,19472057.0,86.0,Friday the 13th Part VI: Jason Lives,5.7,216,Tom McLoughlin
2000000.0,Comedy Crime Thriller,5854,en,3.832858,09-04-1976,7900000.0,121.0,Family Plot,6.7,86,Alfred Hitchcock
3000000.0,Fantasy Horror Thriller,10285,en,10.341982,13-08-1993,15938065.0,87.0,Jason Goes to Hell: The Final Friday,4.2,193,Adam Marcus
3000000.0,Mystery Thriller,5780,en,7.924982,13-07-1966,13000000.0,128.0,Torn Curtain,6.4,120,Alfred Hitchcock
3000000.0,Action Horror Science-Fiction Thriller,15158,en,5.003615,08-07-1988,7282851.0,97.0,Phantasm II,6.3,94,Don Coscarelli
0.0,Fantasy Horror Science-Fiction,24126,en,3.107149,01-05-1993,0.0,98.0,Warlock: The Armageddon,5.2,38,Anthony Hickox
2800000.0,Comedy Horror,246403,en,15.754614,19-09-2014,1826705.0,102.0,Tusk,5.1,366,Kevin Smith
3000000.0,Drama Thriller Mystery Action,670,ko,56.76349,01-01-2003,14980005.0,120.0,Oldboy,8.0,1945,Park Chan-wook
0.0,Action Drama Family Thriller,35691,en,3.644872,09-04-2010,0.0,110.0,Letters to God,6.5,37,David Nixon
3000000.0,Action Comedy Thriller,49010,en,16.900433,06-05-2011,748453.0,86.0,Hobo with a Shotgun,5.7,211,Jason Eisener
0.0,Horror Science-Fiction Thriller,50942,en,2.857848,17-05-1998,0.0,176.0,Creature,4.0,21,Stuart Gillard
0.0,Horror Thriller,38033,en,2.504156,01-10-2010,0.0,96.0,Chain Letter,3.9,37,Deon Taylor
3000000.0,Thriller Horror,234212,en,12.564554,12-02-2015,3387000.0,83.0,Demonic,4.9,148,Will Canon
3000000.0,Action Drama Thriller,192210,en,2.680629,12-04-2013,0.0,85.0,Open Road,5.2,18,M\u00e1rcio Garcia
2500000.0,Action Crime Drama Thriller,26039,en,5.164423,30-08-1967,3200000.0,92.0,Point Blank,7.1,95,John Boorman
0.0,Thriller,176077,en,1.998826,11-03-2013,0.0,88.0,Enter the Dangerous Mind,4.8,14,Youssef Delara
3000000.0,Mystery Thriller,260947,en,1.968679,04-04-2014,0.0,95.0,Something Wicked,4.6,16,Darin Scott
3000000.0,Thriller,342502,en,1.141463,07-08-2015,0.0,79.0,AWOL-72,2.8,10,Christian Sesma
3200000.0,Action Crime Thriller,43213,en,1.034844,10-10-2009,0.0,95.0,Chicago Overcoat,6.1,5,Brian Caunter
3000000.0,Thriller Mystery Drama Horror,351043,en,3.077885,14-08-2015,0.0,90.0,Amnesiac,4.1,52,Michael Polish
0.0,Thriller Action Horror,356483,en,0.687656,16-10-2015,0.0,89.0,Unnatural,4.3,12,Hank Braxtan
2800000.0,Horror Thriller,10281,en,9.070842,13-05-1988,19170001.0,88.0,Friday the 13th Part VII: The New Blood,5.3,192,John Carl Buechler
2000000.0,Horror Action Science-Fiction,13025,en,15.351412,08-09-2007,5364858.0,95.0,Diary of the Dead,5.4,190,George A. Romero
2600000.0,Horror Thriller,9730,en,14.013414,13-04-1984,32980880.0,91.0,Friday the 13th: The Final Chapter,5.9,237,Joseph Zito
2600000.0,Science-Fiction Thriller,14139,es,19.02965,20-09-2007,553198.0,92.0,Timecrimes,7.0,308,Nacho Vigalondo
2600000.0,Horror Thriller,8875,en,3.687574,07-12-2007,0.0,97.0,Timber Falls,5.2,38,Tony Giglio
2500000.0,Comedy Horror,139038,en,18.661541,11-01-2013,60141683.0,86.0,A Haunted House,5.4,516,Michael Tiddes
2500000.0,Horror Mystery Science-Fiction,10676,en,12.030456,22-10-1982,14400000.0,98.0,Halloween III: Season of the Witch,5.0,229,Tommy Lee Wallace
0.0,Horror Mystery Thriller,50538,fr,0.205034,03-10-2003,0.0,100.0,Evil Words,6.9,8,\u00c9ric Tessier
2500000.0,Drama Science-Fiction Thriller,20764,en,4.624691,10-12-2008,107559.0,90.0,Sleep Dealer,6.0,40,Alex Rivera
35000000.0,Horror,332285,en,3.674294,02-09-2016,0.0,94.0,Antibirth,4.8,40,Danny Perez
0.0,Drama Horror Thriller,13569,en,1.946715,01-12-2006,0.0,101.0,Thr3e,4.8,21,Robby Henson
0.0,Thriller Drama,433715,en,0.015295,15-06-2014,0.0,90.0,8 Days,0.0,0,Jaco Booyens
4000000.0,Horror Thriller,9728,en,14.206525,13-08-1982,36690067.0,95.0,Friday the 13th Part III,5.7,254,Steve Miner
2200000.0,Horror Thriller,9731,en,12.639469,22-03-1985,21930418.0,92.0,Friday the 13th: A New Beginning,5.1,196,Danny Steinmann
0.0,Thriller Romance,14156,en,1.532518,13-06-2008,0.0,90.0,Impact Point,5.7,5,Hayley Cloake
2300000.0,Thriller Drama,360339,en,2.713171,22-10-2015,0.0,97.0,Eden,5.6,19,Shyam Madiraju
0.0,Action Comedy Horror,16205,en,2.659804,09-10-2007,0.0,85.0,Jack Brooks: Monster Slayer,5.7,59,Jon Knautz
1500000.0,Horror Mystery,8329,es,31.691617,10-04-2007,30448000.0,78.0,[REC],7.1,934,Jaume Balaguer\u00f3
0.0,Drama Mystery Thriller,69640,en,0.47909,03-10-2010,0.0,88.0,Lies in Plain Sight,4.5,4,Patricia Cardoso
0.0,Thriller Horror Science-Fiction,347548,en,2.122451,09-07-2015,0.0,77.0,Containment,5.1,36,Neil Mcenery-West
2000000.0,Action Thriller Adventure,657,en,41.298723,11-10-1963,78898765.0,115.0,From Russia with Love,6.9,760,Terence Young
0.0,Comedy Horror Action,28165,en,1.791331,24-02-1989,0.0,96.0,The Toxic Avenger Part II,5.3,39,Lloyd Kaufman
2000000.0,Horror Thriller,270303,en,100.876794,04-02-2015,14674076.0,100.0,It Follows,6.6,1832,David Robert Mitchell
2000000.0,Adventure Action Thriller Science-Fiction,8810,en,37.117362,24-12-1981,24600832.0,95.0,Mad Max 2: The Road Warrior,7.3,957,George Miller
2000000.0,Horror Mystery,92182,en,11.66632,21-01-2011,13101672.0,85.0,Silent House,5.2,125,Chris Kentis
2000000.0,Drama Thriller,582,de,34.938177,15-03-2006,70000000.0,137.0,The Lives of Others,7.9,958,Florian Henckel von Donnersmarck
2000000.0,Drama Thriller,55,es,23.281616,16-06-2000,20908467.0,154.0,Amores perros,7.6,521,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu
2000000.0,Crime Drama Thriller Action,7873,en,12.999023,11-09-2005,5967038.0,120.0,Harsh Times,6.3,197,David Ayer
2000000.0,Crime Drama Thriller,331190,en,6.728882,17-09-2015,2801508.0,97.0,Captive,5.6,92,Jerry Jameson
0.0,Drama Action Thriller,22617,en,1.096355,01-09-2000,0.0,99.0,Dinner Rush,7.1,19,Bob Giraldi
2000000.0,Action Thriller,10656,fr,5.261065,10-04-1985,390659.0,104.0,Subway,6.3,86,Luc Besson
0.0,Drama Action Thriller,67373,en,0.046868,01-01-2005,0.0,100.0,This Thing of Ours,5.0,1,Danny Provenzano
0.0,Comedy Drama Mystery Thriller,35219,en,1.161034,16-01-2009,0.0,95.0,The Missing Person,6.4,9,Noah Buschel
2000000.0,Comedy Science-Fiction Romance Horror,28260,en,7.502934,01-10-1993,54207.0,97.0,Return of the Living Dead 3,5.9,88,Brian Yuzna
100000.0,Horror,115210,en,7.447714,19-05-2012,95000.0,86.0,Stitches,5.5,92,Conor McMahon
0.0,Thriller,119458,en,0.174311,10-08-2012,0.0,103.0,Supercapitalist,3.5,2,Simon Yin
0.0,Mystery Horror History,12602,de,1.296784,05-10-1967,0.0,85.0,The Torture Chamber of Dr. Sadism,6.3,12,Harald Reinl
2000000.0,Thriller Mystery Horror Drama,309919,en,2.00163,21-08-2015,0.0,89.0,The Curse of Downers Grove,4.4,24,Derick Martini
2000000.0,Thriller,299553,en,1.187764,02-10-2015,0.0,92.0,Shark Lake,4.4,19,Jerry Dugan
1950000.0,Thriller Action,329540,en,3.696123,10-04-2015,0.0,90.0,The Marine 4: Moving Target,5.8,49,William Kaufman
1987650.0,Drama Thriller Mystery,26388,en,32.841229,24-09-2010,19152480.0,94.0,Buried,6.6,827,Rodrigo Cort\u00e9s
0.0,Drama Thriller,356987,en,3.068463,30-08-2015,0.0,82.0,Abandoned,5.8,27,John Laing
1800000.0,Horror Drama Thriller,38358,en,14.838986,27-08-2010,67738090.0,87.0,The Last Exorcism,5.6,328,Daniel Stamm
2000000.0,Drama Thriller,50875,en,1.699101,26-08-2011,841733.0,109.0,Higher Ground,5.3,14,Vera Farmiga
0.0,Thriller Comedy Horror,386826,en,0.060127,04-03-2016,0.0,87.0,A Beginner's Guide to Snuff,0.0,0,Mitchell Altieri
1530000.0,Action Drama Thriller,104,de,27.36562,20-08-1998,7267585.0,81.0,Run Lola Run,7.2,664,Tom Tykwer
500000.0,Drama Horror Thriller Romance,10894,en,8.650779,13-01-2002,150277.0,93.0,May,6.3,152,Lucky McKee
2000000.0,Thriller Crime Horror,43947,en,26.281839,17-06-2010,572809.0,108.0,I Spit on Your Grave,6.3,519,Steven R. Monroe
0.0,Drama Thriller Romance,9709,en,3.939753,20-08-2004,0.0,86.0,My Summer of Love,6.0,59,Pawe\u0142 Pawlikowski
0.0,Drama Crime Thriller,66468,en,0.13456,15-10-2010,2592808.0,0.0,N-Secure,4.3,4,David M. Matthews
0.0,Thriller Horror,283686,en,3.215465,27-08-2014,0.0,92.0,Out of the Dark,4.6,55,Llu\u00eds Qu\u00edlez
1500000.0,Drama Mystery Thriller,4174,en,11.145915,28-12-1945,7000000.0,111.0,Spellbound,7.3,160,Alfred Hitchcock
1500000.0,Horror Thriller,49018,en,58.594852,13-09-2010,97009150.0,103.0,Insidious,6.8,1737,James Wan
1500000.0,Comedy Crime Science-Fiction Thriller,13820,en,11.35344,20-02-1984,2300000.0,92.0,Repo Man,6.7,144,Alex Cox
1500000.0,Action Crime Drama Thriller,507,en,5.817519,01-10-1993,418961.0,96.0,Killing Zoe,6.1,111,Roger Avary
0.0,Thriller Action Horror,323271,en,0.06124,28-08-2015,0.0,93.0,Unsullied,3.0,1,Simeon Rice
1500000.0,Horror Mystery,10972,en,11.064228,10-08-2001,373967.0,100.0,Session 9,6.2,251,Brad Anderson
1500000.0,Comedy Horror,1961,en,7.5591,01-10-2007,173066.0,86.0,My Name Is Bruce,5.9,107,Bruce Campbell
1500000.0,Horror Mystery Science-Fiction,23963,en,4.680206,06-03-2009,32000.0,93.0,Pontypool,6.6,183,Bruce McDonald
1500000.0,Horror Thriller,104755,en,14.504326,10-09-2012,1165882.0,101.0,The Lords of Salem,5.1,242,Rob Zombie
0.0,Thriller Action Crime,356841,en,1.105357,03-07-2015,0.0,102.0,Checkmate,4.2,13,Timothy Woodward Jr.
1500000.0,Drama Mystery Horror Thriller,301325,de,2.815228,20-11-2015,0.0,90.0,#Horror,3.3,52,Tara Subkoff
0.0,Action Horror Thriller,347755,en,0.446858,28-01-2016,0.0,93.0,Wind Walkers,7.5,6,Russell Friedenberg
1.0,Adventure Comedy Horror,48463,en,1.452152,17-12-2004,0.0,94.0,Incident at Loch Ness,5.9,18,Zak Penn
0.0,Drama Crime Thriller,266034,fr,2.486992,16-05-2014,0.0,75.0,The Blue Room,6.2,32,Mathieu Amalric
0.0,Thriller Horror,280381,en,0.43049,11-01-2014,0.0,91.0,House at the End of the Drive,0.0,0,David Worth
0.0,Horror Comedy,100275,en,0.143784,22-04-2012,1632.0,79.0,Eddie: The Sleepwalking Cannibal,6.1,30,Boris Rodriguez
1250000.0,Horror Thriller,9725,en,16.517777,01-05-1981,21722776.0,87.0,Friday the 13th Part 2,6.0,315,Steve Miner
1250000.0,Horror Science-Fiction,23730,en,4.45544,31-08-1984,3412497.0,88.0,C.H.U.D.,5.3,62,Douglas Cheek
1250000.0,Crime Drama Thriller,19997,en,9.903992,21-01-1953,8500000.0,92.0,Niagara,6.7,79,Henry Hathaway
1200000.0,Horror Mystery Crime,176,en,63.655973,01-10-2004,103911669.0,103.0,Saw,7.2,2184,James Wan
1200000.0,Comedy Mystery Thriller,11219,en,6.920873,03-10-1955,7000000.0,99.0,The Trouble with Harry,6.9,149,Alfred Hitchcock
1200000.0,Crime Thriller,500,en,66.925866,02-09-1992,14661007.0,99.0,Reservoir Dogs,8.0,3697,Quentin Tarantino
0.0,Thriller Horror,107315,en,1.36514,22-10-2011,0.0,0.0,Below Zero,4.4,12,Justin Thomas Ostensen
0.0,Horror,157422,en,1.906151,16-10-2015,0.0,91.0,The Wicked Within,4.2,26,Jay Alaimo
0.0,Horror,310933,en,0.100533,01-06-2013,0.0,0.0,Bleeding Hearts,2.0,1,Dylan Bank
1100000.0,Comedy Horror,39895,en,1.220072,25-09-1987,1400000.0,99.0,From a Whisper to a Scream,6.8,15,Jeff Burr
1596010.0,Horror,55616,en,0.552361,28-02-2002,0.0,75.0,Dracula: Pages from a Virgin's Diary,6.9,8,Guy Maddin
1100000.0,Action Thriller Crime,94329,id,40.285095,08-09-2011,4105187.0,101.0,The Raid,7.3,1055,Gareth Evans
0.0,Horror Science-Fiction Action,53502,en,0.249457,13-05-2010,0.0,90.0,The Dead Undead,3.1,6,Matthew R. Anderson
0.0,Horror Documentary Mystery,202604,en,0.447166,29-05-2013,0.0,0.0,The Vatican Exorcisms,4.4,11,Joe Marino
1000000.0,Horror Thriller,277685,en,41.972329,17-04-2015,62882090.0,82.0,Unfriended,5.5,1047,Levan Gabriadze
1000000.0,Drama Horror,11298,en,6.532855,03-04-1981,17985893.0,91.0,The Howling,6.4,161,Joe Dante
950000.0,Adventure Action Thriller,646,en,48.901542,04-10-1962,59600000.0,110.0,Dr. No,6.9,940,Terence Young
1000000.0,Horror,9003,en,22.583834,11-09-1987,14564027.0,94.0,Hellraiser,6.9,449,Clive Barker
1000000.0,Horror Thriller,10092,en,6.926926,16-09-2005,10047674.0,90.0,Cry_Wolf,5.6,126,Jeff Wadlow
1000000.0,Adventure Horror Action Science-Fiction,10643,ja,3.322721,11-12-1999,10037390.0,107.0,Godzilla 2000,5.9,43,Takao Okawara
1000000.0,Thriller Horror,76487,en,13.152822,06-01-2012,101758490.0,83.0,The Devil Inside,4.6,262,William Brent Bell
2090000.0,Comedy Drama Thriller,5722,en,4.289003,17-07-1970,40000000.0,109.0,Beyond the Valley of the Dolls,6.6,53,Russ Meyer
5000000.0,Action Adventure Horror Thriller,171424,en,17.845161,04-09-2014,6833445.0,100.0,The Green Inferno,5.0,349,Eli Roth
1000000.0,Crime Drama Mystery Thriller,26791,en,0.280083,30-03-2001,852206.0,119.0,Brigham City,7.3,4,Richard Dutcher
0.0,Thriller,20296,en,0.887821,16-09-2005,0.0,200.0,Chocolate: Deep Dark Secrets,3.4,6,Vivek Agnihotri
1000000.0,Crime Drama Romance Thriller,18206,en,2.175696,28-04-2006,10018.0,78.0,Alone With Her,6.2,20,Eric Nicholas
0.0,Drama Action Thriller,56491,en,0.429587,21-04-2006,0.0,88.0,In Her Line of Fire,3.3,9,Brian Trenchard-Smith
0.0,Action Crime Drama Thriller,18869,en,1.255771,01-01-2006,0.0,99.0,Jimmy and Judy,5.4,8,Randall Rubin
0.0,Horror,34592,en,1.563711,01-01-2009,0.0,92.0,ZMD: Zombies of Mass Destruction,4.7,31,Kevin Hamedani
1000000.0,Horror Thriller,92635,en,0.653495,16-03-2012,0.0,85.0,Snow White: A Deadly Summer,4.8,11,David DeCoteau
0.0,Drama Thriller,52462,en,1.284741,17-05-2006,0.0,94.0,The Pet,5.3,3,D. Stevens
1.0,Horror,287524,en,1.859965,31-10-2014,0.0,95.0,Fear Clinic,4.0,42,Robert Hall
0.0,Comedy Action Science-Fiction Thriller,206213,en,3.418372,25-07-2013,0.0,93.0,Zombie Hunter,3.5,34,Kevin King
0.0,Horror,323270,en,0.392658,27-10-2015,0.0,0.0,The Horror Network Vol. 1,5.0,2,Joseph Graham
950000.0,Drama Thriller,2652,en,25.918007,14-01-2005,7022209.0,103.0,Hard Candy,6.8,701,David Slade
900000.0,Drama Thriller,9813,en,4.0971,12-09-2005,381420.0,96.0,The Quiet,6.1,73,Jamie Babbit
0.0,Crime Drama Thriller,14823,en,3.060685,01-12-2006,0.0,85.0,London to Brighton,6.5,34,Paul Andrew Williams
0.0,Thriller Mystery,343409,en,0.504251,26-06-2015,0.0,90.0,Windsor Drive,2.0,1,Natalie Bible'
0.0,Comedy Drama Thriller,57294,en,0.108135,01-06-2009,0.0,93.0,Crying with Laughter,7.0,1,Justin Molotnikov
0.0,Drama Thriller Romance,905,de,1.824184,30-01-1929,0.0,109.0,Pandora's Box,7.6,45,G.W. Pabst
0.0,Action Drama Mystery Thriller,25212,en,2.171288,10-03-2000,0.0,101.0,Deterrence,6.1,7,Rod Lurie
800000.0,Horror Comedy,14451,no,11.205726,09-01-2009,1984662.0,91.0,Dead Snow,6.1,311,Tommy Wirkola
0.0,Horror Science-Fiction,211557,en,0.322553,28-10-2012,0.0,14.0,Vessel,5.9,8,Clark Baker
500000.0,Horror Thriller Crime,74725,en,12.203041,02-09-2011,171760.0,95.0,Kill List,6.0,210,Ben Wheatley
750000.0,Horror Thriller,58428,en,14.386807,01-12-2011,78396.0,102.0,The Innkeepers,5.4,219,Ti West
500000.0,Drama Thriller,36584,en,0.471264,09-05-2002,0.0,88.0,Interview with the Assassin,5.6,5,Neil Burger
0.0,Horror Drama Thriller Crime,13429,en,3.283886,18-07-2008,0.0,99.0,Donkey Punch,4.5,52,Olly Blackburn
0.0,Horror,22530,en,1.039149,01-01-2008,0.0,95.0,Bled,3.8,4,Christopher Hutson
0.0,Mystery Drama Thriller,206197,en,2.868942,10-04-2015,0.0,104.0,The Sisterhood of Night,6.5,31,Caryn Waechter
0.0,Action Comedy Romance Science-Fiction Thriller,51955,en,0.003142,11-09-1997,0.0,92.0,Hav Plenty,0.0,0,Christopher Scott Cherot
750000.0,Thriller Crime Drama,376004,en,1.471139,05-01-2016,0.0,80.0,Adulterers,5.2,16,H.M. Coakley
650.0,Horror Fantasy,158752,en,1.352222,11-10-2013,0.0,90.0,Escape from Tomorrow,4.8,87,Randy Moore
60000.0,Horror Mystery,2667,en,41.690578,14-07-1999,248000000.0,81.0,The Blair Witch Project,6.3,1055,Daniel Myrick
0.0,Thriller Mystery,181940,en,0.006069,20-07-2007,0.0,103.0,Carousel of Revenge,0.0,0,Gene Teigland
0.0,Thriller,278348,en,1.501688,08-08-2014,0.0,98.0,The Maid's Room,4.8,4,Michael Walker
550000.0,Drama Thriller,75986,en,0.001586,01-04-1983,0.0,98.0,Love Letters,4.6,4,Amy Holden Jones
130000.0,Drama Thriller,83,en,15.611857,06-08-2004,54667954.0,79.0,Open Water,5.4,315,Chris Kentis
500000.0,Horror Science-Fiction,30315,en,2.537032,24-08-1977,17000000.0,97.0,Kingdom of the Spiders,5.7,30,John 'Bud' Cardos
0.0,Crime Drama Thriller,30246,en,0.665512,29-08-2003,0.0,95.0,Civil Brand,5.3,4,Neema Barnette
500000.0,Comedy Drama Fantasy Horror Mystery,45649,en,9.108949,09-07-2010,98017.0,85.0,Rubber,5.7,251,Quentin Dupieux
500000.0,Drama Thriller Science-Fiction,43933,en,26.406001,18-06-2010,4242978.0,94.0,Monsters,6.2,587,Gareth Edwards
500000.0,Comedy Horror,139715,en,2.391847,27-04-2012,0.0,87.0,Detention of the Dead,4.5,34,Alex Craig Mann
500000.0,Horror Comedy,117942,en,1.600171,28-03-2012,0.0,104.0,Girls Gone Dead,3.5,14,Michael Hoffman Jr.
0.0,Action Thriller Mystery,322194,en,0.397323,10-03-2015,0.0,110.0,Subconscious,3.4,4,Georgia Hilton
0.0,Mystery Science-Fiction Thriller,98568,en,3.637857,22-10-2011,0.0,90.0,Enter Nowhere,6.5,49,Jack Heller
0.0,Music Horror,285743,en,0.674398,29-03-2016,0.0,0.0,Alleluia! The Devil's Carnival,6.0,2,Darren Lynn Bousman
0.0,Thriller Comedy Mystery,362765,en,0.072359,19-10-2014,0.0,90.0,The Sound and the Shadow,0.0,0,Justin Paul Miller
0.0,Horror Comedy,17287,en,3.905877,26-12-2006,0.0,103.0,Poultrygeist: Night of the Chicken Dead,5.9,41,Lloyd Kaufman
0.0,Horror Drama,308467,en,0.160234,01-03-2013,0.0,90.0,Roadside,4.2,5,Eric England
15000.0,Horror Mystery,23827,en,47.456823,14-09-2007,193355800.0,86.0,Paranormal Activity,5.9,1316,Oren Peli
0.0,Horror Comedy,189711,en,0.133619,08-03-2014,0.0,0.0,Love in the Time of Monsters,5.0,2,Matt Jackson
500000.0,Horror Science-Fiction Thriller,18045,en,1.428483,11-03-2005,0.0,80.0,The Dark Hours,5.5,22,Paul Fox
0.0,Drama Mystery Thriller,43743,en,0.003352,01-01-2002,0.0,84.0,Fabled,0.0,0,
0.0,Drama Thriller,157909,en,0.231297,23-09-2004,0.0,97.0,Show Me,5.6,4,Cassandra Nicolaou
350000.0,Horror,764,en,35.037625,15-10-1981,29400000.0,85.0,The Evil Dead,7.3,894,Sam Raimi
6000000.0,Horror,103620,en,19.331884,26-12-2012,31081.0,89.0,Maniac,6.0,316,Franck Khalfoun
8.0,Fantasy Horror Thriller,11980,en,11.818333,01-09-1995,16.0,98.0,The Prophecy,6.4,138,Gregory Widen
0.0,Action Thriller,40914,en,1.088501,10-04-2009,0.0,90.0,Royal Kill,2.8,6,Babar Ahmed
0.0,Horror Drama Thriller,250184,en,1.905197,29-03-2014,0.0,90.0,Locker 13,6.8,3,Jason Marsden
0.0,Horror,426067,en,0.001389,01-01-1990,0.0,94.0,Midnight Cabaret,0.0,0,Pece Dingo
0.0,Horror,27420,en,1.452199,01-05-1981,0.0,96.0,Graduation Day,5.0,22,Herb Freed
300000.0,Comedy Horror Thriller,80468,en,2.733725,14-04-2011,0.0,97.0,Some Guy Who Kills People,5.7,45,Jack Perez
250000.0,Thriller Science-Fiction Mystery,431,en,44.656151,09-09-1997,501818.0,90.0,Cube,6.9,1069,Vincenzo Natali
0.0,Horror,325123,en,0.055325,10-03-2015,0.0,96.0,Teeth and Blood,3.0,1,
250000.0,Thriller Drama,109729,en,6.978907,29-07-2013,56825.0,99.0,The Canyons,4.1,75,Paul Schrader
0.0,Horror Thriller,150211,en,1.084387,10-10-2012,0.0,0.0,The Frozen,4.2,14,Andrew Hyatt
210000.0,Adventure Horror Science-Fiction,35073,en,2.043661,13-06-1953,5000000.0,80.0,"The Beast from 20,000 Fathoms",6.7,41,Eug\u00e8ne Louri\u00e9
400000.0,Adventure Action Thriller Science-Fiction,9659,en,33.142185,12-04-1979,100000000.0,93.0,Mad Max,6.6,1213,George Miller
450000.0,Crime Horror Thriller,54702,en,1.077321,10-09-2004,0.0,90.0,Malevolence,4.9,14,Stevan Mena
0.0,Drama Comedy Horror,5759,en,3.299345,21-01-2008,0.0,84.0,Baghead,5.8,23,Jay Duplass
0.0,Horror,402515,pt,0.018716,21-10-2014,0.0,89.0,American Beast,0.0,0,Livingston Oden
0.0,Drama Mystery Science-Fiction Thriller,36549,en,0.145014,01-01-2008,0.0,89.0,Yesterday Was a Lie,6.0,4,James Kerwin
0.0,Thriller Drama Science-Fiction,289180,en,1.045623,28-08-2014,0.0,93.0,H.,6.5,4,Rania Attieh
0.0,Thriller Drama Horror,50497,en,2.805351,31-01-2012,0.0,86.0,When the Lights Went Out,5.8,49,Pat Holden
100000.0,Horror Thriller,299245,en,18.045782,10-07-2015,42664410.0,87.0,The Gallows,4.9,361,Travis Cluff
10000.0,Drama Fantasy Horror Science-Fiction,985,en,20.399578,19-03-1977,7000000.0,89.0,Eraserhead,7.5,485,David Lynch
0.0,Comedy Horror Science-Fiction,18841,en,1.680525,12-09-2001,0.0,90.0,The Lost Skeleton of Cadavra,6.5,30,Larry Blamire
0.0,Crime Mystery Thriller,51130,en,0.186401,14-02-1948,0.0,68.0,Open Secret,7.0,2,John Reinhardt
0.0,Thriller Action Drama Science-Fiction,270554,en,0.053755,08-11-2013,0.0,85.0,Echo Dr.,5.0,1,Patrick Ryan Sims
0.0,Crime Horror,72086,en,0.074005,01-01-1971,0.0,106.0,The Night Visitor,7.3,6,L\u00e1szl\u00f3 Benedek
60000.0,Mystery Drama Thriller,473,en,27.788067,10-07-1998,3221152.0,84.0,Pi,7.1,586,Darren Aronofsky
62000.0,Horror Science-Fiction,33468,en,2.407048,25-02-1962,0.0,82.0,The Brain That Wouldn't Die,4.4,32,Joseph Green
60000.0,Thriller Horror,193603,en,0.412342,13-10-2012,0.0,93.0,Hayride,5.1,6,Terron R. Parsons
